state,expt city,subject,own,meta,confidence,actual
Wyoming,Cheyenne,a,1,0.54,1,1
Wyoming,Cheyenne,a2,1,0.7,0.75,1
Wyoming,Cheyenne,b2,1,0.7,1,1
Wyoming,Cheyenne,b3,1,0.63,0.6,1
Wyoming,Cheyenne,b4,1,0.5,0.5,1
Wyoming,Cheyenne,b5,1,0.8,1,1
Wyoming,Cheyenne,c1,1,0.7,0.8,1
Wyoming,Cheyenne,c2,1,0.6,0.6,1
Wyoming,Cheyenne,c3,1,0.9,1,1
Wyoming,Cheyenne,c4,1,0.7,0.75,1
Wyoming,Cheyenne,d10,1,0.85,0.5,1
Wyoming,Cheyenne,d2,0,0.8,0.5,1
Wyoming,Cheyenne,d3,0,0.5,0.5,1
Wyoming,Cheyenne,d6,0,0.6,0.5,1
Wyoming,Cheyenne,d6b,1,0.5,0.5,1
Wyoming,Cheyenne,d7,1,0.9,0.9,1
Wyoming,Cheyenne,d8,0,0.75,0.65,1
Wyoming,Cheyenne,d9,1,0.5,0.5,1
