state,expt city,subject,meta,own,actual
Rhode_Island,Providence,40,0.7,1,1
Rhode_Island,Providence,41,0.6,1,1
Rhode_Island,Providence,42,0.7,1,1
Rhode_Island,Providence,43,0.4,1,1
Rhode_Island,Providence,44,0.7,1,1
Rhode_Island,Providence,45,0.9,1,1
Rhode_Island,Providence,46,0.5,1,1
Rhode_Island,Providence,47,0.95,1,1
Rhode_Island,Providence,48,0.7,1,1
Rhode_Island,Providence,49,0.7,1,1
Rhode_Island,Providence,50,1,1,1
Rhode_Island,Providence,51,1,1,1
South_Carolina,Columbia,1,0.5,1,1
South_Carolina,Columbia,2,0.5,0,1
South_Carolina,Columbia,3,0.6,1,1
South_Carolina,Columbia,4,0.6,0,1
South_Carolina,Columbia,5,0.7,1,1
South_Carolina,Columbia,6,0.5,0,1
South_Carolina,Columbia,7,0.6,1,1
South_Carolina,Columbia,8,0.3,0,1
South_Carolina,Columbia,9,0.8,1,1
South_Carolina,Columbia,10,0.6,1,1
South_Carolina,Columbia,11,0.15,0,1
South_Carolina,Columbia,12,0.9,1,1
South_Carolina,Columbia,13,0.5,0,1
South_Carolina,Columbia,14,0.5,0,1
South_Carolina,Columbia,15,0.6,0,1
South_Carolina,Columbia,16,0.5,0,1
South_Carolina,Columbia,17,0.3,0,1
South_Carolina,Columbia,18,0.5,0,1
South_Carolina,Columbia,19,0.75,1,1
South_Carolina,Columbia,20,0.4,1,1
South_Carolina,Columbia,21,0.7,0,1
South_Carolina,Columbia,22,0.3,0,1
South_Carolina,Columbia,23,0.9,1,1
South_Carolina,Columbia,24,0.85,1,1
South_Carolina,Columbia,25,0.9,1,1
South_Carolina,Columbia,26,0.25,1,1
South_Carolina,Columbia,27,0.8,0,1
South_Carolina,Columbia,28,0.7,1,1
South_Carolina,Columbia,29,0.5,0,1
South_Carolina,Columbia,30,0.1,0,1
South_Carolina,Columbia,31,0.7,0,1
South_Carolina,Columbia,32,0.6,1,1
South_Carolina,Columbia,33,1,1,1
South_Carolina,Columbia,34,0.25,0,1
South_Carolina,Columbia,35,0.8,1,1
South_Carolina,Columbia,36,0.2,0,1
South_Carolina,Columbia,37,0.75,0,1
South_Carolina,Columbia,38,0.4,0,1
South_Carolina,Columbia,39,0.5,0,1
South_Carolina,Columbia,40,0.6,0,1
South_Carolina,Columbia,41,0.5,1,1
South_Carolina,Columbia,42,0.5,0,1
South_Carolina,Columbia,43,0.1,0,1
South_Carolina,Columbia,44,0.6,1,1
South_Carolina,Columbia,45,0.9,0,1
South_Carolina,Columbia,46,0.5,0,1
South_Carolina,Columbia,47,0.7,1,1
South_Carolina,Columbia,48,0.3,0,1
South_Carolina,Columbia,49,0.55,1,1
South_Carolina,Columbia,50,0,0,1
South_Carolina,Columbia,51,0.65,1,1
South_Dakota,Sioux_Falls,1,0.6,1,0
South_Dakota,Sioux_Falls,2,0.2,0,0
South_Dakota,Sioux_Falls,3,0.6,1,0
South_Dakota,Sioux_Falls,4,0.7,1,0
South_Dakota,Sioux_Falls,5,0.5,1,0
South_Dakota,Sioux_Falls,6,0.5,1,0
South_Dakota,Sioux_Falls,7,0.6,1,0
South_Dakota,Sioux_Falls,8,0.9,1,0
South_Dakota,Sioux_Falls,9,0.7,0,0
South_Dakota,Sioux_Falls,10,0.4,0,0
South_Dakota,Sioux_Falls,11,0.7,1,0
South_Dakota,Sioux_Falls,12,0,1,0
South_Dakota,Sioux_Falls,13,0.5,0,0
South_Dakota,Sioux_Falls,14,0.7,1,0
South_Dakota,Sioux_Falls,15,0.6,0,0
South_Dakota,Sioux_Falls,16,0.4,0,0
South_Dakota,Sioux_Falls,17,0.3,0,0
South_Dakota,Sioux_Falls,18,0.3,0,0
South_Dakota,Sioux_Falls,19,0.8,0,0
South_Dakota,Sioux_Falls,20,0.4,0,0
South_Dakota,Sioux_Falls,21,0.7,1,0
South_Dakota,Sioux_Falls,22,0.7,1,0
South_Dakota,Sioux_Falls,23,0.8,0,0
South_Dakota,Sioux_Falls,24,0.9,0,0
South_Dakota,Sioux_Falls,25,0.6,0,0
South_Dakota,Sioux_Falls,26,0.5,1,0
South_Dakota,Sioux_Falls,27,0.8,0,0
South_Dakota,Sioux_Falls,28,0.6,0,0
South_Dakota,Sioux_Falls,29,0.5,1,0
South_Dakota,Sioux_Falls,30,0.1,0,0
South_Dakota,Sioux_Falls,31,0.65,0,0
South_Dakota,Sioux_Falls,32,0.6,0,0
South_Dakota,Sioux_Falls,33,0.8,0,0
South_Dakota,Sioux_Falls,34,0.75,0,0
South_Dakota,Sioux_Falls,35,0.7,1,0
South_Dakota,Sioux_Falls,36,0.6,1,0
South_Dakota,Sioux_Falls,37,0.6,0,0
South_Dakota,Sioux_Falls,38,0.7,1,0
South_Dakota,Sioux_Falls,39,0.5,0,0
South_Dakota,Sioux_Falls,40,0.6,1,0
South_Dakota,Sioux_Falls,41,0.4,0,0
South_Dakota,Sioux_Falls,42,0.6,1,0
South_Dakota,Sioux_Falls,43,0.1,1,0
South_Dakota,Sioux_Falls,44,0.6,1,0
South_Dakota,Sioux_Falls,45,0.8,1,0
South_Dakota,Sioux_Falls,46,0.5,1,0
South_Dakota,Sioux_Falls,47,0.65,1,0
South_Dakota,Sioux_Falls,48,0.8,1,0
South_Dakota,Sioux_Falls,49,0.45,0,0
South_Dakota,Sioux_Falls,50,0.3,1,0
South_Dakota,Sioux_Falls,51,0,0,0
Tennessee,Memphis,1,0.7,1,0
Tennessee,Memphis,2,0.98,1,0
Tennessee,Memphis,3,0.6,1,0
Tennessee,Memphis,4,0.8,1,0
Tennessee,Memphis,5,0.65,0,0
Tennessee,Memphis,6,0.5,1,0
Tennessee,Memphis,7,0.8,1,0
Tennessee,Memphis,8,0.65,1,0
Tennessee,Memphis,9,0.7,0,0
Tennessee,Memphis,10,0.6,1,0
Tennessee,Memphis,11,0.8,1,0
Tennessee,Memphis,12,0.9,1,0
Tennessee,Memphis,13,0.75,1,0
Tennessee,Memphis,14,0.8,1,0
Tennessee,Memphis,15,0.65,0,0
Tennessee,Memphis,16,0.8,1,0
Tennessee,Memphis,17,0.3,0,0
Tennessee,Memphis,18,0.2,1,0
Tennessee,Memphis,19,0.8,0,0
Tennessee,Memphis,20,0.4,0,0
Tennessee,Memphis,21,0.8,0,0
Tennessee,Memphis,22,0.8,1,0
Tennessee,Memphis,23,0.7,0,0
Tennessee,Memphis,24,0.9,1,0
Tennessee,Memphis,25,0.5,1,0
Tennessee,Memphis,26,0.65,0,0
Tennessee,Memphis,27,0.8,0,0
Tennessee,Memphis,28,0.7,0,0
Tennessee,Memphis,29,0.5,1,0
Tennessee,Memphis,30,0.95,1,0
Tennessee,Memphis,31,0.8,0,0
Tennessee,Memphis,32,0.65,0,0
Tennessee,Memphis,33,0.8,1,0
Tennessee,Memphis,34,0.25,0,0
Tennessee,Memphis,35,0.6,1,0
Tennessee,Memphis,36,0.7,1,0
Tennessee,Memphis,37,0.6,0,0
Tennessee,Memphis,38,0.8,1,0
Tennessee,Memphis,39,0.6,1,0
Tennessee,Memphis,40,0.8,1,0
Tennessee,Memphis,41,0.5,1,0
Tennessee,Memphis,42,0.6,1,0
Tennessee,Memphis,43,0.1,0,0
Tennessee,Memphis,44,0.7,1,0
Tennessee,Memphis,45,0.95,1,0
Tennessee,Memphis,46,0.7,1,0
Tennessee,Memphis,47,0.9,1,0
Tennessee,Memphis,48,0.9,1,0
Tennessee,Memphis,49,0.35,0,0
Tennessee,Memphis,50,0.75,1,0
Tennessee,Memphis,51,0.9,1,0
Texas,Houston,1,0.6,0,0
Texas,Houston,2,0.98,1,0
Texas,Houston,3,0.6,1,0
Texas,Houston,4,0.3,0,0
Texas,Houston,5,0.65,0,0
Texas,Houston,6,0.5,0,0
Texas,Houston,7,0.9,1,0
Texas,Houston,8,0.85,1,0
Texas,Houston,9,0.8,0,0
Texas,Houston,10,0.6,1,0
Texas,Houston,11,0.7,1,0
Texas,Houston,12,0.9,1,0
Texas,Houston,13,0.5,0,0
Texas,Houston,14,0.6,0,0
Texas,Houston,15,0.65,0,0
Texas,Houston,16,0.95,1,0
Texas,Houston,17,0.2,0,0
Texas,Houston,18,0.65,1,0
Texas,Houston,19,0.8,0,0
Texas,Houston,20,0.9,1,0
Texas,Houston,21,0.8,0,0
Texas,Houston,22,0.75,1,0
Texas,Houston,23,0.6,0,0
Texas,Houston,24,0.6,0,0
Texas,Houston,25,0.5,1,0
Texas,Houston,26,0.55,0,0
Texas,Houston,27,0.6,1,0
Texas,Houston,28,0.6,0,0
Texas,Houston,29,0.5,0,0
Texas,Houston,30,0.8,1,0
Texas,Houston,31,0.8,0,0
Texas,Houston,32,0.75,0,0
Texas,Houston,33,0.6,0,0
Texas,Houston,34,0.75,0,0
Texas,Houston,35,0.6,1,0
Texas,Houston,36,0.3,0,0
Texas,Houston,37,0.6,0,0
Texas,Houston,38,0.7,0,0
Texas,Houston,39,0.8,1,0
Texas,Houston,40,0.8,1,0
Texas,Houston,41,0.6,0,0
Texas,Houston,42,0.3,0,0
Texas,Houston,43,0.1,0,0
Texas,Houston,44,0.8,1,0
Texas,Houston,45,0.9,0,0
Texas,Houston,46,0.8,1,0
Texas,Houston,47,0.6,0,0
Texas,Houston,48,0.9,1,0
Texas,Houston,49,0.45,0,0
Texas,Houston,50,0.3,0,0
Texas,Houston,51,0.05,0,0
Utah,Salt_Lake_City,1,0.6,0,1
Utah,Salt_Lake_City,2,0.98,1,1
Utah,Salt_Lake_City,3,0.6,1,1
Utah,Salt_Lake_City,4,0.8,1,1
Utah,Salt_Lake_City,5,0.6,0,1
Utah,Salt_Lake_City,6,0.5,1,1
Utah,Salt_Lake_City,7,0.9,1,1
Utah,Salt_Lake_City,8,0.85,1,1
Utah,Salt_Lake_City,9,0.8,1,1
Utah,Salt_Lake_City,10,0.6,1,1
Utah,Salt_Lake_City,11,0.95,1,1
Utah,Salt_Lake_City,12,0.9,0,1
Utah,Salt_Lake_City,13,0.7,1,1
Utah,Salt_Lake_City,14,0.7,1,1
Utah,Salt_Lake_City,15,0.5,0,1
Utah,Salt_Lake_City,16,0.7,1,1
Utah,Salt_Lake_City,17,0.8,1,1
Utah,Salt_Lake_City,18,0.65,1,1
Utah,Salt_Lake_City,19,0.8,1,1
Utah,Salt_Lake_City,20,0.8,0,1
Utah,Salt_Lake_City,21,0.8,0,1
Utah,Salt_Lake_City,22,0.9,1,1
Utah,Salt_Lake_City,23,0.8,1,1
Utah,Salt_Lake_City,24,0.95,1,1
Utah,Salt_Lake_City,25,0.5,0,1
Utah,Salt_Lake_City,26,0.6,1,1
Utah,Salt_Lake_City,27,0.5,0,1
Utah,Salt_Lake_City,28,0.5,1,1
Utah,Salt_Lake_City,29,0.5,1,1
Utah,Salt_Lake_City,30,0.4,0,1
Utah,Salt_Lake_City,31,0.85,1,1
Utah,Salt_Lake_City,32,0.65,1,1
Utah,Salt_Lake_City,33,0.5,1,1
Utah,Salt_Lake_City,34,0.75,0,1
Utah,Salt_Lake_City,35,0.8,1,1
Utah,Salt_Lake_City,36,0.7,1,1
Utah,Salt_Lake_City,37,0.9,1,1
Utah,Salt_Lake_City,38,0.7,1,1
Utah,Salt_Lake_City,39,0.8,1,1
Utah,Salt_Lake_City,40,0.7,1,1
Utah,Salt_Lake_City,41,0.75,1,1
Utah,Salt_Lake_City,42,0.75,1,1
Utah,Salt_Lake_City,43,0.1,1,1
Utah,Salt_Lake_City,44,0.75,1,1
Utah,Salt_Lake_City,45,0.8,1,1
Utah,Salt_Lake_City,46,0.8,1,1
Utah,Salt_Lake_City,47,0.75,1,1
Utah,Salt_Lake_City,48,0.9,1,1
Utah,Salt_Lake_City,49,0.6,1,1
Utah,Salt_Lake_City,50,0.85,1,1
Utah,Salt_Lake_City,51,1,1,1
Vermont,Burlington,1,0.55,1,0
Vermont,Burlington,2,0.8,1,0
Vermont,Burlington,3,0.6,1,0
Vermont,Burlington,4,0.4,0,0
Vermont,Burlington,5,0.7,0,0
Vermont,Burlington,6,0.5,0,0
Vermont,Burlington,7,0.9,1,0
Vermont,Burlington,8,0.55,1,0
Vermont,Burlington,9,0.8,1,0
Vermont,Burlington,10,0.4,0,0
Vermont,Burlington,11,0.8,0,0
Vermont,Burlington,12,0.95,1,0
Vermont,Burlington,13,0.8,0,0
Vermont,Burlington,14,0.7,1,0
Vermont,Burlington,15,0.6,1,0
Vermont,Burlington,16,0.6,1,0
Vermont,Burlington,17,0.4,1,0
Vermont,Burlington,18,0.5,0,0
Vermont,Burlington,19,0.8,1,0
Vermont,Burlington,20,0.4,0,0
Vermont,Burlington,21,0.7,1,0
Vermont,Burlington,22,0.25,0,0
Vermont,Burlington,23,0.7,1,0
Vermont,Burlington,24,0.9,1,0
Vermont,Burlington,25,0.75,1,0
Vermont,Burlington,26,0.65,0,0
Vermont,Burlington,27,0.5,1,0
Vermont,Burlington,28,0.4,0,0
Vermont,Burlington,29,0.5,0,0
Vermont,Burlington,30,0.8,1,0
Vermont,Burlington,31,0.7,1,0
Vermont,Burlington,32,0.7,1,0
Vermont,Burlington,33,0.5,0,0
Vermont,Burlington,34,0.25,1,0
Vermont,Burlington,35,0.6,0,0
Vermont,Burlington,36,0.8,1,0
Vermont,Burlington,37,0.7,0,0
Vermont,Burlington,38,0.6,0,0
Vermont,Burlington,39,0.9,0,0
Vermont,Burlington,40,0.6,1,0
Vermont,Burlington,41,0.5,0,0
Vermont,Burlington,42,0.6,1,0
Vermont,Burlington,43,0.1,1,0
Vermont,Burlington,44,0.7,1,0
Vermont,Burlington,45,0.8,1,0
Vermont,Burlington,46,0.5,0,0
Vermont,Burlington,47,0.75,1,0
Vermont,Burlington,48,0.8,1,0
Vermont,Burlington,49,0.6,0,0
Vermont,Burlington,50,0.85,1,0
Vermont,Burlington,51,0,0,0
Virginia,Virginia_Beach,1,0.4,0,0
Virginia,Virginia_Beach,2,0.2,0,0
Virginia,Virginia_Beach,3,0.6,1,0
Virginia,Virginia_Beach,4,0.3,0,0
Virginia,Virginia_Beach,5,0.55,0,0
Virginia,Virginia_Beach,6,0.5,0,0
Virginia,Virginia_Beach,7,0.7,1,0
Virginia,Virginia_Beach,8,0.5,1,0
Virginia,Virginia_Beach,9,0.4,0,0
Virginia,Virginia_Beach,10,0.4,0,0
Virginia,Virginia_Beach,11,0.3,0,0
Virginia,Virginia_Beach,12,0.85,1,0
Virginia,Virginia_Beach,13,0.5,0,0
Virginia,Virginia_Beach,14,0.3,0,0
Virginia,Virginia_Beach,15,0.6,0,0
Virginia,Virginia_Beach,16,0.4,0,0
Virginia,Virginia_Beach,17,0.2,0,0
Virginia,Virginia_Beach,18,0.2,0,0
Virginia,Virginia_Beach,19,0.5,0,0
Virginia,Virginia_Beach,20,0.3,0,0
Virginia,Virginia_Beach,21,0.6,0,0
Virginia,Virginia_Beach,22,0.05,0,0
Virginia,Virginia_Beach,23,0.6,0,0
Virginia,Virginia_Beach,24,0.7,0,0
Virginia,Virginia_Beach,25,0.5,0,0
Virginia,Virginia_Beach,26,0.45,0,0
Virginia,Virginia_Beach,27,0.5,0,0
Virginia,Virginia_Beach,28,0.3,0,0
Virginia,Virginia_Beach,29,0.5,0,0
Virginia,Virginia_Beach,30,0.1,0,0
Virginia,Virginia_Beach,31,0.8,0,0
Virginia,Virginia_Beach,32,0.65,0,0
Virginia,Virginia_Beach,33,0.7,1,0
Virginia,Virginia_Beach,34,0.25,0,0
Virginia,Virginia_Beach,35,0.4,0,0
Virginia,Virginia_Beach,36,0.2,0,0
Virginia,Virginia_Beach,37,0.6,0,0
Virginia,Virginia_Beach,38,0.4,0,0
Virginia,Virginia_Beach,39,0.6,0,0
Virginia,Virginia_Beach,40,0.2,0,0
Virginia,Virginia_Beach,41,0.5,0,0
Virginia,Virginia_Beach,42,0.2,0,0
Virginia,Virginia_Beach,43,0.1,0,0
Virginia,Virginia_Beach,44,0.4,0,0
Virginia,Virginia_Beach,45,0.2,0,0
Virginia,Virginia_Beach,46,0.5,0,0
Virginia,Virginia_Beach,47,0.65,0,0
Virginia,Virginia_Beach,48,0.2,0,0
Virginia,Virginia_Beach,49,0.5,0,0
Virginia,Virginia_Beach,50,0,0,0
Virginia,Virginia_Beach,51,0,0,0
Washington,Seattle,1,0.5,0,0
Washington,Seattle,2,1,1,0
Washington,Seattle,3,0.6,1,0
Washington,Seattle,4,0.8,1,0
Washington,Seattle,5,0.75,0,0
Washington,Seattle,6,0.5,0,0
Washington,Seattle,7,0.9,1,0
Washington,Seattle,8,0.85,1,0
Washington,Seattle,9,0.6,0,0
Washington,Seattle,10,0.4,0,0
Washington,Seattle,11,0.7,0,0
Washington,Seattle,12,0.9,1,0
Washington,Seattle,13,0.8,1,0
Washington,Seattle,14,0.6,1,0
Washington,Seattle,15,0.7,1,0
Washington,Seattle,16,0,0,0
Washington,Seattle,17,0.2,0,0
Washington,Seattle,18,0.8,1,0
Washington,Seattle,19,0.6,1,0
Washington,Seattle,20,0.2,0,0
Washington,Seattle,21,0.7,0,0
Washington,Seattle,22,0.75,0,0
Washington,Seattle,23,0.8,0,0
Washington,Seattle,24,0.95,1,0
Washington,Seattle,25,0.8,1,0
Washington,Seattle,26,0.39,1,0
Washington,Seattle,27,0.6,1,0
Washington,Seattle,28,0.6,0,0
Washington,Seattle,29,0.5,1,0
Washington,Seattle,30,0.95,1,0
Washington,Seattle,31,0.7,0,0
Washington,Seattle,32,0.65,1,0
Washington,Seattle,33,0.7,1,0
Washington,Seattle,34,0.75,1,0
Washington,Seattle,35,0.8,1,0
Washington,Seattle,36,0.7,1,0
Washington,Seattle,37,0.6,0,0
Washington,Seattle,38,0.9,1,0
Washington,Seattle,39,0.5,0,0
Washington,Seattle,40,0.8,1,0
Washington,Seattle,41,0.3,0,0
Washington,Seattle,42,0.95,1,0
Washington,Seattle,43,0.1,1,0
Washington,Seattle,44,0.7,1,0
Washington,Seattle,45,0.9,1,0
Washington,Seattle,46,0.5,0,0
Washington,Seattle,47,0.75,1,0
Washington,Seattle,48,0.2,0,0
Washington,Seattle,49,0.35,0,0
Washington,Seattle,50,0.9,1,0
Washington,Seattle,51,1,1,0
West_Virginia,Charleston,1,0.5,1,1
West_Virginia,Charleston,2,0.5,0,1
West_Virginia,Charleston,3,0.6,1,1
West_Virginia,Charleston,4,0.6,0,1
West_Virginia,Charleston,5,0.4,0,1
West_Virginia,Charleston,6,0.5,0,1
West_Virginia,Charleston,7,0.8,1,1
West_Virginia,Charleston,8,0.3,0,1
West_Virginia,Charleston,9,0.9,1,1
West_Virginia,Charleston,10,0.4,0,1
West_Virginia,Charleston,11,0.25,0,1
West_Virginia,Charleston,12,0.9,1,1
West_Virginia,Charleston,13,0.5,1,1
West_Virginia,Charleston,14,0.7,1,1
West_Virginia,Charleston,15,0.7,0,1
West_Virginia,Charleston,16,0.6,1,1
West_Virginia,Charleston,17,0.2,0,1
West_Virginia,Charleston,18,0.6,0,1
West_Virginia,Charleston,19,0.6,0,1
West_Virginia,Charleston,20,0.3,0,1
West_Virginia,Charleston,21,0.3,0,1
West_Virginia,Charleston,22,0.3,1,1
West_Virginia,Charleston,23,0.5,0,1
West_Virginia,Charleston,24,0.8,0,1
West_Virginia,Charleston,25,0.5,0,1
West_Virginia,Charleston,26,0.35,1,1
West_Virginia,Charleston,27,0.5,0,1
West_Virginia,Charleston,28,0.5,0,1
West_Virginia,Charleston,29,0.5,1,1
West_Virginia,Charleston,30,0.75,1,1
West_Virginia,Charleston,31,0.65,1,1
West_Virginia,Charleston,32,0.5,1,1
West_Virginia,Charleston,33,0.5,0,1
West_Virginia,Charleston,34,0.5,0,1
West_Virginia,Charleston,35,0.7,1,1
West_Virginia,Charleston,36,0.7,1,1
West_Virginia,Charleston,37,0.6,1,1
West_Virginia,Charleston,38,0.5,0,1
West_Virginia,Charleston,39,0.7,1,1
West_Virginia,Charleston,40,0.2,0,1
West_Virginia,Charleston,41,0.6,1,1
West_Virginia,Charleston,42,0.7,1,1
West_Virginia,Charleston,43,0.1,1,1
West_Virginia,Charleston,44,0.6,1,1
West_Virginia,Charleston,45,0.8,0,1
West_Virginia,Charleston,46,0.5,0,1
West_Virginia,Charleston,47,0.8,1,1
West_Virginia,Charleston,48,0.6,1,1
West_Virginia,Charleston,49,0.5,1,1
West_Virginia,Charleston,50,0,0,1
West_Virginia,Charleston,51,0.05,0,1
Wisconsin,Milwaukee,1,0.7,1,0
Wisconsin,Milwaukee,2,0.8,1,0
Wisconsin,Milwaukee,3,0.6,1,0
Wisconsin,Milwaukee,4,0.7,1,0
Wisconsin,Milwaukee,5,0.5,0,0
Wisconsin,Milwaukee,6,0.5,1,0
Wisconsin,Milwaukee,7,0.9,1,0
Wisconsin,Milwaukee,8,0.4,0,0
Wisconsin,Milwaukee,9,0.8,0,0
Wisconsin,Milwaukee,10,0.4,0,0
Wisconsin,Milwaukee,11,0.7,1,0
Wisconsin,Milwaukee,12,0.9,1,0
Wisconsin,Milwaukee,13,0.5,1,0
Wisconsin,Milwaukee,14,0.8,0,0
Wisconsin,Milwaukee,15,0.65,1,0
Wisconsin,Milwaukee,16,0.7,1,0
Wisconsin,Milwaukee,17,0.35,0,0
Wisconsin,Milwaukee,18,0.5,1,0
Wisconsin,Milwaukee,19,0.5,0,0
Wisconsin,Milwaukee,20,0.4,1,0
Wisconsin,Milwaukee,21,0.7,0,0
Wisconsin,Milwaukee,22,0.4,0,0
Wisconsin,Milwaukee,23,0.5,0,0
Wisconsin,Milwaukee,24,0.7,0,0
Wisconsin,Milwaukee,25,0.75,1,0
Wisconsin,Milwaukee,26,0.25,0,0
Wisconsin,Milwaukee,27,0.5,0,0
Wisconsin,Milwaukee,28,0.6,0,0
Wisconsin,Milwaukee,29,0.5,0,0
Wisconsin,Milwaukee,30,0.2,0,0
Wisconsin,Milwaukee,31,0.7,1,0
Wisconsin,Milwaukee,32,0.5,0,0
Wisconsin,Milwaukee,33,0.5,0,0
Wisconsin,Milwaukee,34,0.5,0,0
Wisconsin,Milwaukee,35,0.8,0,0
Wisconsin,Milwaukee,36,0.3,0,0
Wisconsin,Milwaukee,37,0.6,0,0
Wisconsin,Milwaukee,38,0.5,0,0
Wisconsin,Milwaukee,39,0.8,1,0
Wisconsin,Milwaukee,40,0.8,1,0
Wisconsin,Milwaukee,41,0.5,0,0
Wisconsin,Milwaukee,42,0.6,1,0
Wisconsin,Milwaukee,43,0.1,1,0
Wisconsin,Milwaukee,44,0.6,1,0
Wisconsin,Milwaukee,45,0.85,1,0
Wisconsin,Milwaukee,46,0.6,1,0
Wisconsin,Milwaukee,47,0.7,1,0
Wisconsin,Milwaukee,48,0.3,0,0
Wisconsin,Milwaukee,49,0.4,0,0
Wisconsin,Milwaukee,50,0.6,1,0
Wisconsin,Milwaukee,51,0.7,1,0
Wyoming,Cheyenne,1,0.6,1,1
Wyoming,Cheyenne,2,0.5,0,1
Wyoming,Cheyenne,3,0.6,1,1
Wyoming,Cheyenne,4,0.6,0,1
Wyoming,Cheyenne,5,0.6,0,1
Wyoming,Cheyenne,6,0.5,0,1
Wyoming,Cheyenne,7,0.9,1,1
Wyoming,Cheyenne,8,0.35,0,1
Wyoming,Cheyenne,9,0.9,1,1
Wyoming,Cheyenne,10,0.4,0,1
Wyoming,Cheyenne,11,0.3,0,1
Wyoming,Cheyenne,12,0.9,1,1
Wyoming,Cheyenne,13,0.5,0,1
Wyoming,Cheyenne,14,0.6,1,1
Wyoming,Cheyenne,15,0.5,0,1
Wyoming,Cheyenne,16,0.4,0,1
Wyoming,Cheyenne,17,0.65,1,1
Wyoming,Cheyenne,18,0.5,0,1
Wyoming,Cheyenne,19,0.5,0,1
Wyoming,Cheyenne,20,0.4,0,1
Wyoming,Cheyenne,21,0.6,0,1
Wyoming,Cheyenne,22,0.5,1,1
Wyoming,Cheyenne,23,0.6,1,1
Wyoming,Cheyenne,24,0.9,1,1
Wyoming,Cheyenne,25,0.7,1,1
Wyoming,Cheyenne,26,0.4,0,1
Wyoming,Cheyenne,27,0.8,0,1
Wyoming,Cheyenne,28,0.5,1,1
Wyoming,Cheyenne,29,0.5,1,1
Wyoming,Cheyenne,30,0.1,0,1
Wyoming,Cheyenne,31,0.7,1,1
Wyoming,Cheyenne,32,0.5,1,1
Wyoming,Cheyenne,33,0.7,1,1
Wyoming,Cheyenne,34,0.75,1,1
Wyoming,Cheyenne,35,0.7,1,1
Wyoming,Cheyenne,36,0.4,0,1
Wyoming,Cheyenne,37,0.6,0,1
Wyoming,Cheyenne,38,0.6,1,1
Wyoming,Cheyenne,39,0.6,1,1
Wyoming,Cheyenne,40,0.6,1,1
Wyoming,Cheyenne,41,0.8,1,1
Wyoming,Cheyenne,42,0.95,1,1
Wyoming,Cheyenne,43,0.1,1,1
Wyoming,Cheyenne,44,0.4,0,1
Wyoming,Cheyenne,45,0.9,1,1
Wyoming,Cheyenne,46,0.7,1,1
Wyoming,Cheyenne,47,0.7,1,1
Wyoming,Cheyenne,48,0.3,0,1
Wyoming,Cheyenne,49,0.35,0,1
Wyoming,Cheyenne,50,0.6,0,1
Wyoming,Cheyenne,51,0.95,1,1
